,customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code,group
2828,916e6c30aef62e9da192a1cc8a0e8459adb719c63a64dd19359a839436c35c35,1.0,1.0,ACTIVE,Regularly,36.0,635f4bbefbcfd8dddbf00c40371869487c99f578f1e3695096200284a4f7e54e,mature
2829,9177ddbec8554d7c1ec188fdbd49a227dd2663c620392749335a9aef491dacee,,,ACTIVE,NONE,53.0,26ad2be7959a153502e5662413f96af92e97982d2bea39fe4b2cd032ae5a33e3,old
2830,9179ab010d4eed5e429416b380ef65f74789644cf4a547d58a2651e0c078e29d,,,ACTIVE,NONE,51.0,0282e21ca643247313c607a9c950858076cc5de38d59e65d13dd705f535f26ed,old
2831,9189560743aab7dcabdbdca089446edcf044c019d351b04f545c2ced0860ac07,,,ACTIVE,NONE,32.0,9fc545def6184f3f0afb6945b5f18b78631ab492a9ea0e5a554c7388aee9576e,adult
2832,9194544687ba6756ea5c82b766a77f8e53740a33bc9db73d380f5004133e8028,1.0,1.0,ACTIVE,Regularly,26.0,f1ef7b54c0f74c644245879544f19a7bff689a4f452a1848fdfe5e2264f9b16e,adult
2833,919e3d7410cedfee4b2748539717ba7b3d1fcf5e21ea9efffe0e36cfcdb0c7f0,,,ACTIVE,NONE,25.0,f1d267e82c796f5667075c607d4371e2ccf19867de03fe921f8f3e65088ddd3c,adult
2834,91a25be2fc33075a51c13935862dd2ddbf68721918f9e1f9665d66cb7a5f6f28,,,ACTIVE,NONE,44.0,c29ceb6b49de7cb552e27226fe352f96726ad169705282e09697821a3b7178bf,mature
2835,91b49e492054ea191e82654bb9adf83298df1cbf747a030fe1bf89666b52fc30,,,ACTIVE,NONE,25.0,d0ddd4da175db30dbe4a4f0f2815b411ddad747b380a6bb56154ae800c516953,adult
2836,91ba89bcacdd90242ac4d579aef65183e87922a44dc942b98b7b36898da5a6cc,,,ACTIVE,NONE,24.0,5ddb73a6aedd3096619f57daf997c2b47991b448092e4a1ce9b680cd1ee3f337,young_adult
2837,91bcb0b66b42c2e51b15052ba30750cd1aaec51c1583c715f4c51f8ad79d8427,,,ACTIVE,NONE,23.0,bdbbdb3863b9901e953f3c22b883a836c7c7175a40ed55654537ab7ef11a23fc,young_adult
2838,91ee3461524db391f66a9daca1472c3b8c1cdd80532b0e5fdaca12da94c0e870,,,ACTIVE,NONE,30.0,b0a7a012cb87db7808b4de1397d799b5092e3c8a51e54fa81f69ab4d0b32edf7,adult
2839,91f1df0528e367f9815edeb401addb3402d70c673a8673b3b680f7c1283afbb3,,,ACTIVE,NONE,39.0,6a5b5d2f2fd39ca140562a2ad253223cf0693aecdd12432f8c2bdd5b7cf3383c,mature
2840,91fdb8ae761be1258a9ae3d000df45dd4d15f21bb949d54d52b745f99cc92d4f,,,ACTIVE,NONE,45.0,2ec51a6cded40c78c730caf59b7db8ccef4645fd3ebf6bce085f763f85ba7e0c,mature
2841,9207227a97cad0b8c2c1618810f77ae1d11085b6ba91d0e881a6a00002720e81,,,ACTIVE,NONE,20.0,f96203265038d22c8241c234b2dc473ca199bfacfe100112d57e55e3cc44ec0a,young_adult
2842,9225f482c7226a5b41200d519a3fb02ec7053a06d9ec1ddb765b7ad16fdf079e,,,ACTIVE,NONE,23.0,10384346fe5b6fe56a34b0cb1a5ce1a6207270ea42505bf4d7fd7871f93c1f7c,young_adult
2843,92349bded5805ebe3fcab8cb64cea77fda1a4f0f14ff3fe089da8a6d3f0f9fff,,,ACTIVE,NONE,56.0,e525b229fcdfbff56963f5806ba22447f75e920e6ce722441eac507dc09f0513,old
2844,9238a7808363e626b7e768cde548597aaefb0f6b17a5931ab6603d2fc94546ea,,,ACTIVE,NONE,49.0,0ac71f9d42b63b17541ba8057e95cba55c998de116f97ae717fa5f1d331eb146,mature
2845,924da4dd3acd0c93d562b9faca8e3b023525e6a58334f5f8086e5f6819dc3165,,,PRE-CREATE,NONE,34.0,ccb79aaa384887a84d17894e8651b8e480db180031676430ca7b809e15ce9f20,adult
2846,9256bfd0484824953216eeafd4bf0d1cf610ae1e233091183ea0139c5e0fb758,,,PRE-CREATE,NONE,28.0,661d8fbf89d65a865f643a4a2e648bcd2265a4451da9acfa1607a78f95631e07,adult
2847,9258a219ffca580980f079af1ead31a3f52ea592b92011a29f3a5000bb2f1e0d,1.0,1.0,ACTIVE,Regularly,35.0,77b74c980797a5c0cdbf36a881ece4924cd371a74e612bde135c4f657611480b,mature
2848,9275573854b6cf3314571def890d9bf06c83b848e97aef43519c3ef7baedb7ef,,,PRE-CREATE,NONE,32.0,dd97586b40e1ef55ac35336fdc7643aec07c3d0f516a948c954da6f56a60d5ce,adult
2849,928ae7cb4220adace328679db536e30f65f7476e98b1192c0f43a1f1c58fa7be,,,ACTIVE,NONE,28.0,fb1da76f6ceaf52fd2aa254f94cec069ede938b52974c7bde2253f441912fdb9,adult
2850,92a14cda544796d9b7957851e955740fb00c4528a9abb27b8d64ac4cdca039d5,1.0,1.0,ACTIVE,Regularly,22.0,4ee52a08b8fd70e2dc089ab0cc4570951bf522e1297eb42d5d9852ca7c805bea,young_adult
2851,92a56efce26f9b87406cc66e885dbc16696cfcd639efc7f5a52ce34612f55dc6,,,ACTIVE,NONE,24.0,b91fee7aa02fa1dd61a9fcc8d11c6d01a4960bf976b6dc4e718d412dadb9919c,young_adult
2852,92a769c87e6150a54e509feba2e992dd0afb6db054b30308dd9f48ad759265e0,,,ACTIVE,NONE,45.0,3d3773c77aea9eeb8492efa58387e1479d7d8842508e9c8d979407f8616d92ec,mature
2853,92ac68a6ca64cc5c3cf8c49be5dfdb17e71929047aa63cde66c81c632462a8f9,,,ACTIVE,NONE,28.0,3fe69b12264a648f13b1c1f4c97ea12a11ee5737ec09f09cc111b91d07efdc26,adult
2854,92ba212edbcc4b24aef8946a7a47cf216e4fd3bf0c8cd407dd103e9b26f6d788,,,ACTIVE,NONE,54.0,31f567ed9861f61ba8fa8ff9993f9a9086f6c3e62cce7b41100eb0008df09143,old
2855,92ba5ae6189d6159e20d406d9140d7c006b4f3fccf518e30361e3160ee1cdabf,,,ACTIVE,NONE,53.0,22a6421657d98424ca55a3a7159ab556216832eb00cc579d0254336af39c1f70,old
2856,92cd9071c2877648b1607f0ee748c5561fb98ee8180d99e61ca297bf46d3d5ad,1.0,1.0,ACTIVE,Regularly,64.0,e96b31b296a6d796aef50cdf15ea4836b250361306326ef2e3344014265b6a69,old
2857,92dbc495fdb13dd1e3830aaaef5edcc72447d71f86468664c0bb60ac169af203,,,ACTIVE,NONE,28.0,ccc6d5ea88f92b99c7f1b1c588369d855844dcc69df4da3e4fdc6f56c7b13d1d,adult
2858,92e65786e5a84f82ebcf40326d6e042b319c085d3027c8ccfdf06aeac1034f7d,,,ACTIVE,NONE,24.0,d070e93bcbc989b8ea3d10e322df7ed41251d564455bb0ff4ea18e2e22c83664,young_adult
2859,92ece8756f2e1b73743e124add81162dfc7ee374f950dc0420e2460273a2e6cc,1.0,1.0,ACTIVE,Regularly,61.0,4b91f415547d14522043247ec4adb7f245b843fc957e14e0fa39e3650581df64,old
2860,92f555512ba9cf199816367de648b649940eb29889a7da4e41f2281064ff09b6,,,ACTIVE,NONE,30.0,3a9a9b5df8a0ff97553e691684f42497dd8d68e7331317813a15595cadf3aaa5,adult
2861,92fdb0d361176cedc863ab8ff1d89a1c6dac1c0dc6d753bb0299dc81f86e8581,1.0,1.0,ACTIVE,Regularly,59.0,c7f5611e4adf9c7bba74d2a529c943a30787b6e283cbf21467543bffe2a05fc6,old
2862,930d234852ce4e91abbf4fc6dc66bb67da942b95fa79fb975df1a4723e0ee38c,,,ACTIVE,NONE,23.0,f53b6108deab2f5e4686acfedf781e3391c4acb39d3352e2d281df9f8ed2902b,young_adult
2863,930d321b77f04edfc83d6aaa9d83fcb1589713d4404b097a0979ed3d8c62c509,,,ACTIVE,NONE,56.0,52d003fb2cf85b57b8774c5371aec7edc3318f39b69085136a3f0a357c467f31,old
2864,9310c50c56e949957f6089ccd6d428b0e977695d2b52acb3bb33901307223854,1.0,1.0,ACTIVE,Regularly,70.0,47cc80631746bf5f672d098a251bb264aebd285d446031e9f92356cd8e524c35,old
2865,931739f78dfc0cbcf4a95a86c8cf98088cca092fb4ae0584639fa7e22abfa780,,,ACTIVE,NONE,26.0,bd84a49b5a492c776bd2ede2584383fbf1b00d170a09070d32afd312df308ed3,adult
2866,9354a2521646dac1b9b59cbcf4c492076c2d0dccb1fc407179f470600a9c74fe,,,ACTIVE,NONE,70.0,b33ea69c6a3e5699e0f1a8030dc28a4721565461d448dd748a3f246a05fc9adc,old
2867,935c1588ad9951275f6f61406c734c6df933d99986cd165e4237cd18c886632d,,,ACTIVE,NONE,24.0,4f51a9256516c42a59bf225c2ec39f6ac0ed9a6886f21a34b3f925e0a6fdaa73,young_adult
2868,936a007c97821920b4c5f6ecd1449d529b6984d1d5dc2f252709dbdaeca8cbf3,,,ACTIVE,NONE,27.0,b06f5f902bb6c7f5dbaef2371c0d6111d402886f6f0cb3ce4eaf5fb6fd142d0a,adult
2869,936a46e32f3fbb24bf9dca3b91074f60faaeebf8bb317036cb68721bdb117572,1.0,1.0,ACTIVE,Regularly,42.0,67e657e6a4bc96b0fc1ad95e708013e044a19e2b72a23aedb104cf4f0c78dfae,mature
2870,93706225427e2e8ae9a40d45e9ca2da116d47fd8d442e76bb248bdf996a52a46,,,ACTIVE,NONE,59.0,f79d6577b64bd8f1be9ea8371d5cf31d6310c44904e125c175f29ae3a38ea672,old
2871,93836242bc6380040f80719dca4b1e536d076273a2ae8bec49eb86f5f16b41ad,,,ACTIVE,NONE,23.0,d905c675ecf898c730b0e938db7ff6306d66eafe35a401a73cea738435bcab30,young_adult
2872,939d90f2f75b4ea5d71ebbc61318bfa6674f8178dc2b8795e24987d165a508db,,,ACTIVE,NONE,45.0,a5347dfcfd0d6fbbcfcf2ecf5cfabf6bff4727ce2170b36517e5288047b2115a,mature
2873,93a681420039d8e0bf2116a2b705b028bb636c126dac8c8a7554e7ec8995e5f5,,,ACTIVE,NONE,35.0,007c592473a675a02ecaf6e89b61559f45db8814d98ec9ea90e4a68401cd4efa,mature
2874,93af99ab3936562d0e2296a56c43ae4e7d162671342d4d53bc9501deddb6ea97,,,ACTIVE,NONE,27.0,d407608ba4faec59c05640e2fb2ca8347582fbb2bb6b04a950a2ea4f11084b40,adult
2875,93cdd9d1a6d542935b3d7e5e378bbce93245dc50468e8ee9dd6ea8f1633a3df6,,,PRE-CREATE,NONE,45.0,340ca1b2482ff6ab313a96351afb29158fad958dd25d82415cb99c953db08a5d,mature
2876,93d056c30a9826a21dc7aada6005658d2acda8922f225b4c0645e129297b6f3d,,,ACTIVE,NONE,25.0,722016fe92a314bda025ea62bd6c2a2e04b2ec2066ea2b4f0b688f5a4061dfe5,adult
2877,93dcf13c08fa5e2fe3c2c036f453a256fda8540a43f02fbb876a9941b44efe40,,,ACTIVE,NONE,52.0,bdd4feebf3e423baa2791d4df20b8a77a464185e1f01cee5f42d01e2de79407e,old
2878,93e33734ba3a38d2e0395308a272fe14e445dd6bf1c86b771a16113e02b720b4,,,ACTIVE,NONE,24.0,16d623d6cfef5114254805441973f058670269367011bcc0a39a07cb4c470a11,young_adult
2879,93e8c1bce24610681de7c1853330332d7bcc4108212bf2e48ea90c84a78865f2,,,ACTIVE,NONE,21.0,fdb3d68de33c236491f0dd16e1fff89eb3740cad9202df764c11ae678fc0e9f9,young_adult
2880,93eeff6621067d52546320db368d8d9c98749bb5d0c7522581a819e596cf3af5,,,ACTIVE,NONE,46.0,f43d4ffa021b53db158d58ab5c5b11d415f9fc1736c9e78ea28d44bb1e3fde4d,mature
2881,93f12574e03c8959861c33e8295b721a696dbfffb6f08d8bf2dea569e2790157,1.0,1.0,ACTIVE,Regularly,20.0,947a2ef6e407221008e79536892689967bfaa41ccd825da747a9ccb1afff0ca8,young_adult
2882,93f8cab946e62fdfbe2a4bbe9934b64306a4a99a07be16f7d34532b967379097,,,ACTIVE,NONE,57.0,828bc3bf6ddd1e932eeab17e15d25043597f1cdeba54f145f5390af3532a0881,old
2883,93fe4a87d21b5981205931022c03e263bce18b841ffe743e930f6a07901236ff,1.0,1.0,ACTIVE,Regularly,44.0,81581208c367785cf06b02a603c76ece43cc33891c640bc943a55ce38beb1f50,mature
2884,940e78bb859a19e182f8a6d1efeb586706f710898626cc49f790e5225dd5c375,1.0,1.0,ACTIVE,Regularly,56.0,8e28e777cf8b2ec8c5c4a19568741ea9b65f03cb08a92436ebf09f2b0d671e3a,old
2885,94158caf6ade49ee2b38df84333a1fe51557cc368866b266798fc3200348685c,1.0,1.0,ACTIVE,Regularly,27.0,841b65bdf77ebeaa7d85e94c370c5f070e9ddd03a40d9f08b4fffda632963403,adult
2886,942d09ee2e324d618fd31bf94903bfe735b9ce8a0181fefc5bb75887b5674b24,,,ACTIVE,NONE,55.0,50dd0cf62c7cefa4254ae8321120bb769b2edc9d3b9fe261784323660c5b0299,old
2887,9435175e483cce2a6f3c691608219a5ca65d1392fc298cbf6282e12826aeb66f,1.0,1.0,ACTIVE,Regularly,55.0,1478011db62b85c5ba3751ab4ba36eec9c925d9fe22c342c37b036644d53ea39,old
2888,9437282e27c5e58762ed77b7a11413d4e6fcf95a38e7536c64b011c932887f8b,,,ACTIVE,NONE,27.0,878d560fb087cacd92d57f0a0720bc77d5385613e0005b91f4b41fa99769d0d5,adult
2889,94422d6c9f876848620b94e6d54123becdfabe873990d31f9e8dce98037b5a7f,,,ACTIVE,NONE,40.0,041f384d8cdd9184c81f79a823ef53b26be760873a0b60ea9751c7d973192b7e,mature
2890,9450c935051c18a9665206efd784f67d5da5a36f71daed0cad64a5085a88cdf3,,,ACTIVE,NONE,52.0,145fe858e56fd98d9292779e0cdb2d293e56edc03e71659ed8cdb5143c91c748,old
2891,94563633abe98cc68eea85fe483c46861b939d3807651d1f37984f01456b28d8,,,ACTIVE,NONE,34.0,d0a16920ac17deeda85f854fa3fc97a7765aafb73b8bf6f694e685e9a169dd35,adult
2892,9466deda085f01b3100292e38bf23c09651e2ba5736d08c148dc3c0c1512773f,,,ACTIVE,NONE,27.0,77f267027c999775ff64f2c5ac0c0faa88dc4bb58ed5b2d36f8ae4f0d0225937,adult
2893,9479de775b2d6f54eb200efb40394f3e412debb500c875393b74a601e314de40,,,ACTIVE,NONE,56.0,2973abc54daa8a5f8ccfe9362140c63247c5eee03f1d93f4c830291c32bc3057,old
2894,947a24e827fac7699d8a058c1dd1e69ee91867c3ffbde1411a420a948b183e54,,,ACTIVE,NONE,51.0,96836ce4cdb64ccd976c473f45a0aea2f4567d726d5f6943666c4c5a51aea63b,old
2895,947cb19c5793938386713358b5b09f908e205cddd34035bb40f2b3508c40115b,1.0,1.0,ACTIVE,Regularly,44.0,28626bd11339c4148a0201e760ee56a3d2b6683b2c5ed45ba1bfcdc86a7902b5,mature
2896,9484412086bcc5c74d8b7f665ea5ec6181faf09598ce44820944d81440e1ebcb,1.0,1.0,ACTIVE,Regularly,31.0,1a5a42bce0084e093ac16a88c4316a5f41cf853e936ff450ce24360ee056061b,adult
2897,949c246c67e9a209c3e5af9bcb74c8701f88f694a00ac467c444f2ae79acb6de,1.0,1.0,ACTIVE,Regularly,23.0,649488527d706fc1125a754dbf766173741f38222f1bcdad8c5bb636703a8deb,young_adult
2898,94a1618f07c9f81eb36e740c18c29c6db06b65f74e0792de1498663961671b59,1.0,1.0,ACTIVE,Regularly,23.0,c7ad2a90f60c1c812c836785edee0a6e4dadfcbf4f80c1745486f5884c5bf714,young_adult
2899,94a962d3d3d033b99aeb7c86024a35ca6b5dd001a51e639052738d093f94be95,,,ACTIVE,NONE,29.0,b06b95be26b801927ddd6eedc2b62ab117488383bb5f2b9cee62f24049e12cf4,adult
2900,94a9e5bc63a9e9f4eecee6f6bc748494b34553b579afb617e15e26704514482b,1.0,1.0,ACTIVE,Regularly,46.0,50ad0016b797656a06876a2706c321fe9ac56568cb7bc7432456682cfd9bd35b,mature
2901,94ee082200ddfce71a9724a8116117b1a36021debae7537b641e70946d637af4,,,ACTIVE,NONE,46.0,c231fddb0b2eac157d52f9624ed8c9be268a78030b1e3ba5775e0dc56ed1a7fe,mature
2902,94f7d6705108d9ca1581e45b7beaa24d4477679ea2c40a17b403b112fa09c1c4,1.0,1.0,ACTIVE,Regularly,45.0,0786cef6de4e8d746deff7f0aa9b6e8db822b81af92e8d74502993db22ff9a67,mature
2903,94fff28f09f8314f1fe6cfad92775049ac907beceb5c72e5b31b015f1843f2a4,1.0,1.0,ACTIVE,Regularly,42.0,e2c1f8615d35e2fcf49d3e137fc2f3de46f1cf6cfbe948d8e6cde55b556ef4a0,mature
2904,950066c145f16147d342589a99481d2a7e88579c801169f839fc5b6bbb520f8f,,,ACTIVE,NONE,24.0,a8bedcc54724d0a126beb01c37cf0be732d9608771688d971edde6401aabc2c7,young_adult
2905,950c989c64051c0a087514d3daca38cffe13850523fe0af5039948b3807d6bfd,1.0,1.0,ACTIVE,Regularly,22.0,5c46e4e40778c1b6491acd8d94ceff4e65712af37af9feca46d653b1a8ddb978,young_adult
2906,951ca8e0721dc0a7c1328898cee72922d2a63c659ede3d6b5b9e5b0798f76ac9,,,ACTIVE,NONE,55.0,7a57e81ae693203157c7f6e0568e84c0b40c5717828b70d2408f4c2080638651,old
2907,95221f24a4c43c5033e44f3c5051163e8ff28adffb4e2d2d183aa14d62989dee,1.0,1.0,ACTIVE,Regularly,29.0,f2b310ec049eff7d75c3d027bc575b60ec932a014b591b763d70a0e7f2badd92,adult
2908,9522b9df911b3596f19230396c694abbe10db8636fafae212d27f856e4997188,,,ACTIVE,NONE,34.0,3104aa22241e9ff65a692c480578ea1282d4b09da7e273c9003a4b91a387b203,adult
2909,95377790475235f3869f2ee68da849a5cc071ec106a64cd89ecfbf38f320f6fc,1.0,1.0,ACTIVE,Regularly,55.0,309d3b7f97163d26598ab9e5effca0091051124e675dbb05b81d0289588a49a6,old
2910,953b6cda9d3dbb63de332b37c74d1c131e670cbbd520eca2630ae7d1035f747a,,,ACTIVE,NONE,27.0,28a08c3ac5884d2d90a3c5c24cdb277270519e268ee0b517a9682af12fd28a10,adult
2911,953cbd3bafdc9738adfb0dd9d9c1cbd8d187e71037c79f0609db124001faf9f8,1.0,1.0,ACTIVE,Regularly,20.0,74e5237e2656cab5ea402e59de3a4d113a33037b39fb53240ad6ce9208e3a5bf,young_adult
2912,9568d99df2ca19590dbd52953ae84317f1d2146f2427251bc15bfaa4eabee969,,,ACTIVE,NONE,30.0,4ed82f395431d8af864962d0643a271d68807ce5a5548fc6980eb4dd526bd443,adult
2913,9569bfa0339a5b8f9741b10c0f00f39ca351ee1845467b15472de233300fb1f3,,,ACTIVE,NONE,22.0,c15a744b2f738a43b616a34da5fa3b85b031cb8ff1219b9dd37bb635f6eb0123,young_adult
2914,9573317ddcc9b7788a3553e19bc05990f3daeba711ac334f73d01516db8c9af8,,,ACTIVE,NONE,27.0,f417dc14eefb606a2946d1dc282badbc039ed0242be7cb289e1aebcf8c7b96e1,adult
2915,957e8fb0bb1ff5e8afee5934b615b599770ebaa85f6004ada697ae6c4b6bf9ac,,,PRE-CREATE,NONE,55.0,2cb402a962bc60f92df72cdf0482796d9b891c7e4adc2e60987887c1aeb82f78,old
2916,95937211cfd4614da01fba5c85b8ff34b3ac38c7fbaf59614fdab9ed7e6c391b,,,ACTIVE,NONE,34.0,0d002108a94679e28f1df0e56932f05e3db376d2b873841f301266a1f8a372a2,adult
2917,95a80ecccfb0d8cad5214bb34cc2facc13d682dbe7d2ccf90a0615c8c56064e7,,,PRE-CREATE,NONE,58.0,130f123dea50f4912c22302239811b713a33eafcfd5bc7f65cc0dd6853aad838,old
2918,95acc56b24fdbaae66f72d625fab80641424cf408a7dbfb9310740dd62327a7b,,,ACTIVE,NONE,26.0,efdb6da50a227165a50476f9ce1bbdf4b7813a0d1e89905466922508747ef67b,adult
2919,95b696227b79821a4054d7e2723aff1a62e22ae531f5738eb3db1e995581e452,,,ACTIVE,NONE,26.0,1420fbfd1e950109cef8745edde88d7280e9f6eee1e1e69cebdf063b58b18e72,adult
2920,95b8cc2453a71ceba78fb2d5716c0156a084012c7e02d687c9919b5469552c31,1.0,1.0,ACTIVE,Regularly,50.0,9cb382a241d28cef518b3a6dab92f7f1e0599e8c12b50b39c1c08b7fdbe2a448,old
2921,95b921e95398169c591a4862c7d3fbee35603c47154056c42f6545872aa6ea85,,,ACTIVE,NONE,30.0,0567144cac1e5dc2232db6fa86f7dd6a64bd8b7e16fb22900c4e36cb150c8f26,adult
2922,95c66ed968914df7c48fe3f2a172c376f99222d825c1aec89baeccc71d6519d2,,,ACTIVE,NONE,23.0,3baedb38e956d8cf0d0923b62f77ded9d829e3615f7e6acc6156f9ea63950ed4,young_adult
2923,95c90be5f8333b7e599abbdd9e99b915cf806fdda5638f774229592701f8a044,,,ACTIVE,NONE,60.0,3d3b2de0d279e1ca2e0c36c649b940483629e3b5141d7ffb1a1baf9a45f179ba,old
2924,95ce9fd4e1e6ede202057611330477953160b9f6c096072c6d715ec9d1dac0f9,1.0,,ACTIVE,Regularly,42.0,1ab36d7565b58c4357cbc98dd069a19fe962205009b8b0693ac5532dc9ff056e,mature
2925,95cfd33f727afb74fa4b4bf9f020a4cb4dbe80058f27835873743591acc1c891,,,ACTIVE,NONE,30.0,19b04f77cefcb32c8745edb88c9d3fe83907ccecaf285feb5aff94166ecd6ed0,adult
2926,95d1e3779db6159b33d9062246b220609cd640c07fcb1b6710cebd93861f1ea6,1.0,1.0,ACTIVE,Regularly,44.0,bbdcc0533f6b60bed5f06d07d757d9964b610fd0da1b2810a1380cc17247e640,mature
2927,95db634c4656f24c93c497a71082846d9a5ac535e119488a9498427887fdfc01,,,ACTIVE,NONE,50.0,02d80bec491883c4db1c18fbd115b94bf667de72128ddfebea2c27e7c05f03be,old
2928,9603411c90f5220dd7f745289227806e291bea93ec53bd4f9e6b5dc2b9988a7f,,,ACTIVE,NONE,25.0,f1aa4bbe97ae7ffa5cd7b945e1960ac15a222735e1d0fc889cf7acc73ea35e31,adult
2929,9616e7e53b55b9a1e047c8e56ef9f42c35480a2d8655d56cf63cc961dac92e62,,,ACTIVE,NONE,25.0,800d7507a739f49499c7c9ab2ecb7827f45f40c22d7aff10a707bfe7b8364b14,adult
2930,962d3e3dbd718679b01ade1b91893f3adba554c1aec0b789317ea43f6cbcef90,,,ACTIVE,NONE,20.0,c8fba858e6f6a71c1df7bb4bf5c241ef842b11289440cfaafd29dc5ffcf4cddc,young_adult
2931,96663cb9040614afc38420cac436e86f2ca6f5bade4c9865cd12d7042fb7da18,1.0,1.0,ACTIVE,Regularly,20.0,29eb5dc17c955a82dfd56e6950a893236bcd4aa8248731e65b2d4c74d51ae9f3,young_adult
2932,967a4ed3c2268e6764303eb4d99ae4fd9cdb8320cf08ddb517627a5a06025b88,,,ACTIVE,NONE,39.0,1fd9c55c98a1850788301e76681361d6bbaa654d0d638af94aacf5385b51dd24,mature
2933,96899696358d354aa9eb62ca970c2c01edbcfc7dc6474649d343c8b4a396902c,,,ACTIVE,NONE,51.0,1e1f3304ae8f0b653a44bbb9fdaa165f25b50bd978fc9d64d661ec9ae2ab6c41,old
2934,968d70caecf8a45e9878ac3d58522e78fc12d5fc63a058f577442a4ac09d2176,,,ACTIVE,NONE,20.0,15fe66bdebb1dfaeb630b671556ac5048971209a502c8a0e10483099195a268b,young_adult
2935,969cd4ce02e4e345f132b0957c68d11f0252f5f2768b99e2ecf44cb4fbe8aaf2,,,PRE-CREATE,NONE,24.0,e93a393cc422f9cedccd9225093b9f49e583b7ab511ff601e17b99ba413db5bd,young_adult
2936,96c39f2a9ca5ff4cd8fe5dfd209f44e93beff7fe314cd939ac85ed48e6b20591,,,ACTIVE,NONE,34.0,54f7915e2318ebb2835bc47207a1ab4ceed43180d864317f3f3f4aa39693a2b8,adult
2937,96d284d0c37820cfe20ce6c341bba69dd058f6db183c1d70642f1bb4b8e360ec,1.0,1.0,ACTIVE,Regularly,55.0,acb59c2b9785b51b9df1e10c500074ce1d8fc952f0821aa95732efbacc19dcf1,old
2938,96fba0d653b549003d3e74fca5c188a155d6f161e8c3d31b574de6aeb2879bf0,,,ACTIVE,NONE,27.0,6759c02722e38b702e162ee30146e5f930f8ab0ee12c7b6ec729b7bd5d101831,adult
2939,96fe93c060c5a3c7e32c5167f7d560ff0621bed9ba913fdc17e55df04fd2ec77,1.0,1.0,ACTIVE,Regularly,26.0,71502a459148be32a8da5fb714a4351a5eb4560f3c9e9ab1898e6651873776f9,adult
2940,9728993e86969d3daf0a2a1cdcced7d3b039a5b62d94f0a53c39800cd210828e,,,ACTIVE,NONE,45.0,834ab6532911e0abec9c69784dde9073b8a693f0cf07ff01b2800aecd3a01660,mature
2941,972aa8dde1cd676f848d0adc6fe467bb0cccd0e134ab3bae048b9fe799d444d5,1.0,1.0,ACTIVE,Regularly,21.0,9b78f997448e79f0e2c4ee0205f8cf6a66319d2755887cd46c63daa5f0fdaa0e,young_adult
2942,9732c4812d5f58b367ad312b4da2a27c38869518da25bea4a82eeac3e102c656,1.0,1.0,ACTIVE,Regularly,57.0,1966801044cbeb0141a2a94e968b00084beec17ca3f66a99ce6e769ad180472e,old
2943,9737a86c4ff578bcd1ceb97253faf4023f4e7a615a1626ac0d57b475df209abb,,,ACTIVE,NONE,55.0,f46555ac1c25b8a596c19ff56ca65ad5ce6e7e3d1f404707d0cce346f7cf75a1,old
2944,973e70a5aa691dc4cecd994490546cebed5072c100e914297a62202289b1dccd,1.0,1.0,ACTIVE,Regularly,27.0,0bc6738ca4867603138ac175a37517987670167598b185b17bcbe78f550a8761,adult
2945,974b172e167ad3eedb3ce9c59a5b5adaae435382ea75a500db4ad946022e1c3e,,,ACTIVE,NONE,54.0,d8694ae5b5d2a687b66435420d0eec525fcc83c758160575f635270ad31d11e9,old
2946,975577081594fa7223edb191b42be788d578e948fe90c4fcaceec355dc22b30c,,,ACTIVE,NONE,23.0,45df2ef55507cf62c0785792d5efee9951d3699eb5bdbd90b66e6f50a79c1683,young_adult
2947,9756b18c516daeecdcd43fadfbe5313cf531f2b3376e85914e1a84e856b28597,,,ACTIVE,NONE,27.0,834ddb6830c1e241adbdf137e05577e8a2ff7974b57fc8a9c2e7b2a1d9bbc09d,adult
2948,975f344393268fcbc8e877b8e2326aad81470217d7b0e97dbe61a74b5f2bf006,,,ACTIVE,NONE,56.0,ad9287824268fc39fcf3582ac4cca91fe3ee73a79ed7270d0824a9a100bb9e8b,old
2949,9776ef0a6f127be481af083e19ac2426d35cc3c6f72780b51ee920f7e6464661,1.0,1.0,ACTIVE,Regularly,20.0,a6627d3f4fda3c4ac1be023aadab07ebcfb1b2db8d0e0d4763da16ecc7190e27,young_adult
2950,9790066e23ea335ab8d1453198ab23d9f034a59f570956537a92e70377fe329a,,,ACTIVE,NONE,31.0,5b8c5c5fbe013e68656658ae002186e32ceec39578f9e0f785b3d862220c3dd4,adult
2951,979e962ea6883098e42e713f24fdca74b0d8b907b05eabf50fa74ed27e821061,,,ACTIVE,NONE,30.0,d53d06340765123e464d664b01e8d37a1b681076797e372d9b473fabf5a11329,adult
2952,97abd9f7652cae7c5139bbb7a087daa2832255d3d514fe3732be3a13dce791ab,,,ACTIVE,NONE,32.0,be1b9d6f2abdc4dfdf69278caf2e84364a8a75e198bac7a0f7c238d8f9668cb0,adult
2953,97c4e3a881547f40be4904537df0e55e7622406cbf588808597e12550dbd7a2a,1.0,1.0,ACTIVE,Regularly,56.0,fe25d0c84e2d23912f1a415be6e2ad5f695424a653be7f86a802a4c6a3973a52,old
